frame,old_id,id,x,y
6616,28,28,1118,1572
6616,29,29,-3634,1816
6616,30,30,4547,1527
6616,31,31,190,1406
6617,1,1,4131,1592
6617,3,3,2788,1389
6617,4,4,4819,1458
6617,5,5,4367,1556
6617,6,6,4594,1335
6617,7,7,2799,1356
6617,8,8,3604,1412
6617,10,10,4001,1367
6617,24,24,3069,1600
6617,28,28,1118,1572
6617,29,29,-3676,1820
6617,30,30,4547,1527
6617,31,31,190,1406
6618,1,1,4136,1593
6618,3,3,2787,1389
6618,4,4,4819,1458
6618,5,5,4369,1557
6618,6,6,4595,1327
6618,7,7,2799,1356
6618,8,8,3602,1411
6618,10,10,4000,1367
6618,24,24,3079,1600
6618,28,28,1118,1572
6618,29,29,-3718,1825
6618,30,30,4547,1527
6618,31,31,190,1406
6619,1,1,4131,1594
6619,3,3,2787,1390
6619,4,4,4819,1458
6619,5,5,4371,1557
6619,6,6,4597,1319
6619,7,7,2799,1356
6619,8,8,3600,1411
6619,10,10,4000,1366
6619,24,24,3084,1600
6619,28,28,1118,1572
6619,29,29,-3760,1830
6619,30,30,4547,1527
6619,31,31,190,1406
6620,1,1,4128,1594
6620,3,3,2787,1390
6620,4,4,4819,1458
6620,5,5,4372,1556
6620,6,6,4598,1311
6620,7,7,2799,1356
6620,8,8,3597,1410
6620,10,10,3999,1366
6620,11,11,2540,1623
6620,24,24,3090,1601
6620,28,28,1118,1572
6620,30,30,4547,1527
6620,31,31,190,1406
6621,1,1,4130,1593
6621,3,3,2786,1390
6621,4,4,4819,1458
6621,5,5,4373,1556
6621,6,6,4599,1303
6621,7,7,2799,1356
6621,8,8,3594,1411
6621,10,10,3999,1366
6621,24,24,3093,1601
6621,28,28,1118,1572
6621,30,30,4547,1527
6621,31,31,190,1406
6622,1,1,4120,1593
6622,3,3,2786,1390
6622,4,4,4819,1458
6622,5,5,4373,1556
6622,6,6,4601,1295
6622,7,7,2799,1356
6622,8,8,3594,1415
6622,10,10,3998,1366
6622,11,11,2021,1716
6622,24,24,3095,1601
6622,28,28,1118,1572
6622,30,30,4547,1527
6622,31,31,190,1406
6623,1,1,4115,1594
6623,3,3,2786,1390
6623,4,4,4819,1458
6623,5,5,4373,1556
6623,6,6,4602,1288
6623,7,7,2799,1356
6623,8,8,3592,1413
6623,10,10,3998,1365
6623,24,24,3095,1601
6623,28,28,1118,1572
6623,30,30,4547,1527
6623,31,31,190,1406
6624,1,1,4113,1592
6624,3,3,2785,1390
6624,4,4,4819,1458
6624,5,5,4374,1556
6624,6,6,4604,1280
6624,7,7,2799,1356
6624,8,8,3591,1410
6624,10,10,3997,1365
6624,24,24,3096,1602
6624,28,28,1118,1572
6624,30,30,4547,1527
6624,31,31,190,1406
6625,1,1,4111,1591
6625,3,3,2785,1391
6625,4,4,4819,1458
6625,5,5,4374,1556
6625,6,6,4605,1272
6625,7,7,2799,1356
6625,8,8,3592,1413
6625,10,10,3996,1365
6625,24,24,3093,1603
6625,28,28,1118,1572
6625,30,30,4547,1527
6625,31,31,190,1406
6626,1,1,4111,1591
6626,3,3,2784,1391
6626,4,4,4819,1458
6626,5,5,4373,1557
6626,6,6,4606,1264
6626,7,7,2799,1356
6626,8,8,3592,1415
6626,10,10,3996,1365
6626,24,24,3086,1602
6626,28,28,1118,1572
6626,30,30,4547,1527
6626,31,31,190,1406
6627,1,1,4110,1589
6627,3,3,2784,1391
6627,4,4,4819,1458
6627,5,5,4372,1558
6627,6,6,4608,1256
6627,7,7,2799,1356
6627,8,8,3591,1410
6627,10,10,3995,1365
6627,11,11,2542,1623
6627,24,24,3086,1603
6627,28,28,1118,1572
6627,30,30,4547,1527
6627,31,31,190,1406
6628,1,1,4109,1587
6628,3,3,2783,1391
6628,4,4,4819,1458
6628,5,5,4371,1559
6628,6,6,4609,1248
6628,7,7,2799,1356
6628,8,8,3590,1409
6628,10,10,3994,1365
6628,24,24,3087,1603
6628,28,28,1118,1572
6628,30,30,4547,1527
6628,31,31,190,1406
6629,1,1,4120,1586
6629,3,3,2783,1391
6629,4,4,4819,1458
6629,5,5,4368,1559
6629,6,6,4611,1240
6629,7,7,2799,1356
6629,8,8,3591,1410
6629,10,10,3994,1364
6629,11,11,2015,1715
6629,24,24,3086,1603
6629,28,28,1118,1572
6629,30,30,4547,1527
6629,31,31,190,1406
6630,1,1,4115,1586
6630,3,3,2783,1392
6630,4,4,4819,1458
6630,5,5,4367,1559
6630,6,6,4612,1233
6630,7,7,2799,1356
6630,8,8,3591,1410
6630,10,10,3993,1364
6630,24,24,3078,1604
6630,28,28,1118,1572
6630,30,30,4547,1527
6630,31,31,190,1406
6631,1,1,4118,1587
6631,3,3,2823,1375
6631,4,4,4819,1458
6631,5,5,4366,1560
6631,6,6,4613,1225
6631,7,7,2799,1356
6631,8,8,3592,1409
6631,10,10,3992,1364
6631,24,24,3074,1604
6631,28,28,1118,1572
6631,30,30,4547,1527
6631,31,31,190,1406
6632,1,1,4125,1586
6632,3,3,2824,1372
6632,4,4,4819,1458
6632,5,5,4369,1560
6632,6,6,4614,1217
6632,7,7,2799,1356
6632,8,8,3594,1410
6632,10,10,3992,1363
6632,24,24,3077,1605
6632,28,28,1118,1572
6632,30,30,4547,1527
6632,31,31,190,1406
6633,1,1,4115,1586
6633,3,3,2824,1372
6633,4,4,4819,1458
6633,5,5,4368,1560
6633,6,6,4616,1209
6633,7,7,2799,1356
6633,8,8,3594,1409
6633,10,10,3991,1363
6633,24,24,3073,1605
6633,28,28,1118,1572
6633,30,30,4547,1527
6633,31,31,190,1406
6634,1,1,4112,1585
6634,3,3,2825,1371
6634,4,4,4819,1458
6634,5,5,4369,1560
6634,6,6,4617,1201
6634,7,7,2799,1356
6634,8,8,3594,1410
6634,10,10,3990,1363
6634,11,11,2544,1622
6634,24,24,3072,1606
6634,28,28,1118,1572
6634,30,30,4547,1527
6634,31,31,190,1406
6635,1,1,4108,1587
6635,3,3,2825,1371
6635,4,4,4819,1458
6635,5,5,4364,1560
6635,6,6,4619,1194
6635,7,7,2799,1356
6635,8,8,3594,1410
6635,10,10,3990,1363
6635,11,11,2000,1712
6635,24,24,3058,1606
6635,28,28,1118,1572
6635,30,30,4547,1527
6635,31,31,190,1406
6636,1,1,4145,1587
6636,3,3,2826,1370
6636,4,4,4819,1458
6636,5,5,4372,1560
6636,6,6,4620,1186
6636,7,7,2799,1356
6636,8,8,3594,1410
6636,10,10,3989,1363
6636,24,24,3068,1607
6636,28,28,1118,1572
6636,30,30,4547,1527
6636,31,31,190,1406
6637,1,1,4156,1587
6637,3,3,2827,1370
6637,4,4,4819,1458
6637,5,5,4374,1560
6637,6,6,4621,1178
6637,7,7,2799,1356
6637,8,8,3594,1410
6637,10,10,3988,1363
6637,24,24,3050,1606
6637,28,28,1118,1572
6637,30,30,4547,1527
6637,31,31,190,1406
6638,1,1,4160,1588
6638,3,3,2827,1370
6638,4,4,4819,1458
6638,5,5,4371,1560
6638,6,6,4623,1170
6638,7,7,2799,1356
6638,8,8,3594,1410
6638,10,10,3988,1363
6638,24,24,3061,1606
6638,28,28,1118,1572
6638,30,30,4547,1527
6638,31,31,190,1406
6639,1,1,4157,1589
6639,3,3,2827,1369
6639,4,4,4819,1458
6639,5,5,4365,1561
6639,6,6,4624,1162
6639,7,7,2799,1356
6639,8,8,3594,1410
6639,10,10,3987,1362
6639,24,24,3066,1607
6639,28,28,1118,1572
6639,30,30,4547,1527
6639,31,31,190,1406
6640,1,1,4149,1590
6640,3,3,2828,1368
6640,4,4,4819,1458
6640,5,5,4362,1561
6640,6,6,4626,1154
6640,7,7,2799,1356
6640,8,8,3594,1409
6640,10,10,3987,1362
6640,24,24,3066,1606
6640,28,28,1118,1572
6640,30,30,4547,1527
6640,31,31,190,1406
6641,1,1,4129,1592
6641,3,3,2828,1368
6641,4,4,4819,1458
6641,5,5,4359,1561
6641,6,6,4627,1146
6641,7,7,2799,1356
6641,8,8,3595,1408
6641,10,10,3986,1362
6641,24,24,3064,1607
6641,28,28,1118,1572
6641,30,30,4547,1527
6641,31,31,190,1406
6642,1,1,4118,1594
6642,3,3,2829,1367
6642,4,4,4819,1458
6642,5,5,4359,1562
6642,6,6,4628,1139
6642,7,7,2799,1356
6642,8,8,3597,1408
6642,10,10,3985,1362
6642,24,24,3070,1608
6642,28,28,1118,1572
6642,30,30,4547,1527
6642,31,31,190,1406
6643,1,1,4111,1594
6643,3,3,2830,1367
6643,4,4,4819,1458
6643,5,5,4361,1562
6643,6,6,4630,1131
6643,7,7,2799,1356
6643,8,8,3599,1409
6643,10,10,3985,1361
6643,11,11,2545,1622
6643,24,24,3072,1607
6643,28,28,1118,1572
6643,30,30,4547,1527
6643,31,31,190,1406
6644,1,1,4109,1595
6644,3,3,2830,1367
6644,4,4,4819,1458
6644,5,5,4361,1563
6644,7,7,2799,1356
6644,8,8,3600,1409
6644,10,10,3984,1361
6644,11,11,1989,1711
6644,24,24,3072,1607
6644,28,28,1118,1572
6644,30,30,4547,1527
6644,31,31,190,1406
6645,1,1,4108,1596
6645,3,3,2831,1366
6645,4,4,4819,1458
6645,5,5,4366,1562
6645,7,7,2799,1356
6645,8,8,3600,1410
6645,10,10,3984,1361
6645,24,24,3074,1607
6645,28,28,1118,1572
6645,30,30,4547,1527
6645,31,31,190,1406
6646,1,1,4108,1596
6646,3,3,2831,1365
6646,4,4,4819,1458
6646,5,5,4367,1563
6646,6,6,4577,1540
6646,7,7,2799,1356
6646,8,8,3602,1412
6646,10,10,3983,1361
6646,11,11,2547,1622
6646,24,24,3076,1608
6646,28,28,1118,1572
6646,30,30,4547,1527
6646,31,31,190,1406
6647,1,1,4108,1596
6647,3,3,2821,1332
6647,4,4,4819,1458
6647,5,5,4366,1563
6647,6,6,4578,1549
6647,7,7,2799,1356
6647,8,8,3603,1413
6647,10,10,3982,1361
6647,11,11,1986,1711
6647,24,24,3075,1607
6647,28,28,1118,1572
6647,30,30,4547,1527
6647,31,31,190,1406
6648,1,1,4109,1596
6648,3,3,2822,1337
6648,4,4,4819,1458
6648,5,5,4365,1563
6648,6,6,4578,1559
6648,7,7,2799,1356
6648,8,8,3605,1413
6648,10,10,3982,1360
6648,24,24,3068,1607
6648,28,28,1118,1572
6648,30,30,4547,1527
6648,31,31,190,1406
6649,1,1,4109,1596
6649,3,3,2822,1335
6649,4,4,4819,1458
6649,5,5,4362,1564
6649,6,6,4578,1568
6649,7,7,2799,1356
6649,8,8,3607,1413
6649,10,10,3981,1360
6649,24,24,3064,1608
6649,28,28,1118,1572
6649,30,30,4547,1527
6649,31,31,190,1406
6650,1,1,4108,1597
6650,3,3,2822,1333
6650,4,4,4819,1458
6650,5,5,4360,1567
6650,6,6,4579,1577
6650,7,7,2799,1356
6650,8,8,3609,1414
6650,10,10,3981,1360
6650,11,11,2548,1625
6650,24,24,3064,1608
6650,28,28,1118,1572
6650,30,30,4547,1527
6650,31,31,190,1406
6651,1,1,4108,1598
6651,3,3,2822,1332
6651,4,4,4819,1458
6651,5,5,4360,1567
6651,6,6,4579,1587
6651,7,7,2799,1356
6651,8,8,3610,1414
6651,11,11,1984,1709
6651,24,24,3065,1609
6651,28,28,1118,1572
6651,30,30,4547,1527
6651,31,31,190,1406
6652,1,1,4107,1599
6652,3,3,2822,1330
6652,4,4,4819,1458
6652,5,5,4358,1568
6652,6,6,4579,1596
6652,7,7,2799,1356
6652,8,8,3613,1414
6652,10,10,4599,1418
6652,24,24,3067,1608
6652,28,28,1118,1572
6652,30,30,4547,1527
6652,31,31,190,1406
6653,1,1,4108,1597
6653,3,3,2822,1328
6653,4,4,4819,1458
6653,5,5,4359,1568
6653,6,6,4579,1605
6653,7,7,2799,1356
6653,8,8,3616,1412
6653,10,10,4607,1415
6653,24,24,3066,1608
6653,28,28,1118,1572
6653,30,30,4547,1527
6653,31,31,190,1406
6654,1,1,4108,1597
6654,3,3,2822,1327
6654,4,4,4819,1458
6654,5,5,4362,1565
6654,6,6,4580,1615
6654,7,7,2799,1356
6654,8,8,3618,1412
6654,10,10,4615,1414
6654,11,11,2548,1626
6654,24,24,3070,1608
6654,28,28,1118,1572
6654,30,30,4547,1527
6654,31,31,190,1406
6655,1,1,4108,1596
6655,3,3,2822,1325
6655,4,4,4819,1458
6655,5,5,4362,1562
6655,6,6,4580,1624
6655,7,7,2799,1356
6655,8,8,3621,1412
6655,10,10,4623,1414
6655,11,11,1982,1709
6655,24,24,3068,1608
6655,28,28,1118,1572
6655,30,30,4547,1527
6655,31,31,190,1406
6656,1,1,4108,1595
6656,3,3,2822,1323
6656,4,4,4819,1458
6656,5,5,4364,1561
6656,7,7,2799,1356
6656,8,8,3623,1409
6656,10,10,4631,1413
6656,24,24,3068,1607
6656,28,28,1118,1572
6656,30,30,4547,1527
6656,31,31,190,1406
6657,1,1,4107,1596
6657,3,3,2826,1370
6657,4,4,4819,1458
6657,5,5,4363,1561
6657,6,6,4628,1516
6657,7,7,2799,1356
6657,8,8,3625,1408
6657,10,10,4640,1412
6657,24,24,3071,1606
6657,28,28,1118,1572
6657,30,30,4547,1527
6657,31,31,190,1406
6658,1,1,4106,1593
6658,3,3,2826,1373
6658,4,4,4819,1458
6658,5,5,4364,1560
6658,6,6,4630,1512
6658,7,7,2799,1356
6658,8,8,3628,1406
6658,10,10,4648,1412
6658,11,11,2551,1626
6658,24,24,3075,1607
6658,28,28,1118,1572
6658,30,30,4547,1527
6658,31,31,190,1406
6659,1,1,4106,1593
6659,3,3,2826,1375
6659,4,4,4819,1458
6659,5,5,4364,1561
6659,6,6,4633,1516
6659,7,7,2799,1356
6659,8,8,3630,1406
6659,10,10,4656,1411
6659,24,24,3071,1607
6659,28,28,1118,1572
6659,30,30,4547,1527
6659,31,31,190,1406
6660,1,1,4108,1593
6660,3,3,2827,1377
6660,4,4,4819,1458
6660,5,5,4364,1561
6660,6,6,4636,1518
6660,7,7,2799,1356
6660,8,8,3632,1406
6660,10,10,4664,1410
6660,24,24,3073,1608
6660,28,28,1118,1572
6660,30,30,4547,1527
6660,31,31,190,1406
6661,1,1,4111,1592
6661,3,3,2827,1379
6661,4,4,4819,1458
6661,5,5,4364,1563
6661,6,6,4639,1519
6661,7,7,2799,1356
6661,8,8,3636,1405
6661,10,10,4672,1409
6661,24,24,3074,1610
6661,28,28,1118,1572
6661,30,30,4547,1527
6661,31,31,190,1406
6662,1,1,4112,1592
6662,3,3,2827,1381
6662,4,4,4819,1458
6662,5,5,4365,1564
6662,6,6,4642,1521
6662,7,7,2799,1356
6662,8,8,3639,1405
6662,10,10,4680,1409
6662,11,11,1983,1713
6662,24,24,3075,1610
6662,28,28,1118,1572
6662,30,30,4547,1527
6662,31,31,190,1406
6663,1,1,4113,1592
6663,3,3,2827,1383
6663,4,4,4819,1458
6663,5,5,4363,1571
6663,6,6,4645,1522
6663,7,7,2799,1356
6663,8,8,3642,1405
6663,10,10,4689,1408
6663,24,24,3075,1610
6663,28,28,1118,1572
6663,30,30,4547,1527
6663,31,31,190,1406
6664,1,1,4115,1591
6664,3,3,2828,1385
6664,4,4,4819,1458
6664,5,5,4362,1569
6664,6,6,4648,1523
6664,7,7,2799,1356
6664,8,8,3644,1405
6664,10,10,4697,1407
6664,11,11,2560,1627
6664,24,24,3074,1609
6664,28,28,1118,1572
6664,30,30,4547,1527
6664,31,31,190,1406
6665,1,1,4117,1590
6665,3,3,2828,1388
6665,4,4,4819,1458
6665,5,5,4361,1576
6665,6,6,4651,1525
6665,7,7,2799,1356
6665,8,8,3645,1406
6665,10,10,4705,1407
6665,24,24,3075,1609
6665,28,28,1118,1572
6665,30,30,4547,1527
6665,31,31,190,1406
6666,1,1,4119,1590
6666,3,3,2828,1390
6666,4,4,4819,1458
6666,5,5,4364,1574
6666,6,6,4654,1527
6666,7,7,2799,1356
6666,8,8,3646,1407
6666,10,10,4713,1406
6666,24,24,3076,1609
6666,28,28,1118,1572
6666,30,30,4547,1527
6666,31,31,190,1406
6667,1,1,4120,1591
6667,3,3,2828,1392
6667,4,4,4819,1458
6667,5,5,4361,1570
6667,6,6,4657,1528
6667,7,7,2799,1356
6667,8,8,3647,1407
6667,10,10,4722,1405
6667,24,24,3076,1609
6667,28,28,1118,1572
6667,30,30,4547,1527
6667,31,31,190,1406
6668,1,1,4120,1592
6668,3,3,2829,1394
6668,4,4,4819,1458
6668,5,5,4360,1565
6668,6,6,4644,1497
6668,7,7,2799,1356
6668,8,8,3647,1407
6668,10,10,4730,1405
6668,11,11,1983,1713
6668,24,24,3076,1610
6668,28,28,1118,1572
6668,30,30,4547,1527
6668,31,31,190,1406
6669,1,1,4120,1593
6669,3,3,2829,1396
6669,4,4,4819,1458
6669,5,5,4359,1569
6669,6,6,4646,1496
6669,7,7,2799,1356
6669,8,8,3649,1409
6669,10,10,4738,1404
6669,24,24,3073,1610
6669,28,28,1118,1572
6669,30,30,4547,1527
6669,31,31,190,1406
6670,1,1,4119,1593
6670,3,3,2829,1398
6670,4,4,4819,1458
6670,5,5,4358,1572
6670,6,6,4647,1495
6670,7,7,2799,1356
6670,8,8,3650,1410
6670,10,10,4746,1403
6670,11,11,2564,1625
6670,24,24,3074,1609
6670,28,28,1118,1572
6670,30,30,4547,1527
6670,31,31,190,1406
6671,1,1,4120,1593
6671,3,3,2830,1400
6671,4,4,4819,1458
6671,5,5,4362,1570
6671,6,6,4649,1494
6671,7,7,2799,1356
6671,8,8,3651,1410
6671,10,10,4755,1402
6671,24,24,3079,1610
6671,28,28,1118,1572
6671,30,30,4547,1527
6671,31,31,190,1406
6672,1,1,4120,1591
6672,3,3,2830,1403
6672,4,4,4819,1458
6672,5,5,4366,1567
6672,6,6,4651,1493
6672,7,7,2799,1356
6672,8,8,3651,1410
6672,10,10,4763,1402
6672,24,24,3080,1611
6672,28,28,1118,1572
6672,30,30,4547,1527
6672,31,31,190,1406
6673,1,1,4120,1591
6673,3,3,2830,1404
6673,4,4,4819,1458
6673,5,5,4368,1566
6673,6,6,4653,1493
6673,7,7,2799,1356
6673,8,8,3651,1409
6673,10,10,4771,1401
6673,11,11,1981,1714
6673,24,24,3080,1610
6673,28,28,1118,1572
6673,30,30,4547,1527
6673,31,31,190,1406
6674,1,1,4119,1591
6674,3,3,2830,1407
6674,4,4,4819,1458
6674,5,5,4368,1564
6674,6,6,4655,1492
6674,7,7,2799,1356
6674,8,8,3650,1409
6674,10,10,4779,1400
6674,24,24,3081,1610
6674,28,28,1118,1572
6674,30,30,4547,1527
6674,31,31,190,1406
6675,1,1,4122,1591
6675,3,3,2831,1409
6675,4,4,4819,1458
6675,5,5,4365,1566
6675,6,6,4656,1490
6675,7,7,2799,1356
6675,8,8,3650,1409
6675,10,10,4787,1400
6675,24,24,3081,1610
6675,28,28,1118,1572
6675,30,30,4547,1527
6675,31,31,190,1406
6676,1,1,4126,1591
6676,3,3,2831,1411
6676,4,4,4819,1458
6676,5,5,4361,1572
6676,6,6,4658,1489
6676,7,7,2799,1356
6676,8,8,3650,1409
6676,10,10,4796,1399
6676,24,24,3083,1610
6676,28,28,1118,1572
6676,30,30,4547,1527
6676,31,31,190,1406
6677,1,1,4129,1590
6677,3,3,2832,1413
6677,4,4,4819,1458
6677,5,5,4370,1567
6677,6,6,4660,1489
6677,7,7,2799,1356
6677,8,8,3650,1409
6677,10,10,4804,1398
6677,24,24,3086,1608
6677,28,28,1118,1572
6677,30,30,4547,1527
6677,31,31,190,1406
6678,1,1,4132,1589
6678,3,3,2832,1415
6678,4,4,4819,1458
6678,5,5,4363,1567
6678,6,6,4662,1488
6678,7,7,2799,1356
6678,8,8,3649,1409
6678,10,10,4812,1398
6678,24,24,3087,1606
6678,28,28,1118,1572
6678,30,30,4547,1527
6678,31,31,190,1406
6679,1,1,4133,1590
6679,3,3,2832,1417
6679,4,4,4819,1458
6679,5,5,4367,1561
6679,6,6,4664,1487
6679,7,7,2799,1356
6679,8,8,3649,1409
6679,10,10,4820,1397
6679,24,24,3088,1606
6679,28,28,1118,1572
6679,30,30,4547,1527
6679,31,31,190,1406
6680,1,1,4134,1592
6680,3,3,2832,1419
6680,4,4,4819,1458
6680,5,5,4374,1557
6680,6,6,4665,1486
6680,7,7,2799,1356
6680,8,8,3648,1408
6680,10,10,4828,1396
6680,24,24,3086,1606
6680,28,28,1118,1572
6680,30,30,4547,1527
6680,31,31,190,1406
6681,1,1,4136,1593
6681,3,3,2833,1422
6681,4,4,4819,1458
6681,5,5,4382,1560
6681,6,6,4667,1485
6681,7,7,2799,1356
6681,8,8,3648,1407
6681,10,10,4836,1395
6681,24,24,3087,1607
6681,28,28,1118,1572
6681,30,30,4547,1527
6681,31,31,190,1406
6682,1,1,4139,1594
6682,3,3,2833,1423
6682,4,4,4819,1458
6682,5,5,4387,1562
6682,6,6,4669,1484
6682,7,7,2799,1356
6682,8,8,3647,1407
6682,10,10,4845,1395
6682,24,24,3084,1608
6682,28,28,1118,1572
6682,30,30,4547,1527
6682,31,31,190,1406
6683,1,1,4143,1595
6683,3,3,2833,1426
6683,4,4,4819,1458
6683,5,5,4393,1563
6683,6,6,4670,1483
6683,7,7,2799,1356
6683,8,8,3643,1406
6683,10,10,4853,1394
6683,11,11,2551,1629
6683,24,24,3084,1607
6683,28,28,1118,1572
6683,30,30,4547,1527
6683,31,31,190,1406
6684,1,1,4146,1597
6684,3,3,2833,1428
6684,4,4,4819,1458
6684,5,5,4396,1562
6684,6,6,4672,1482
6684,7,7,2799,1356
6684,8,8,3640,1406
6684,10,10,4862,1393
6684,11,11,1984,1713
6684,24,24,3085,1607
6684,28,28,1118,1572
6684,30,30,4547,1527
6684,31,31,190,1406
6685,1,1,4148,1596
6685,3,3,2834,1430
6685,4,4,4819,1458
6685,5,5,4405,1565
6685,6,6,4674,1481
6685,7,7,2799,1356
6685,8,8,3640,1406
6685,10,10,4870,1393
6685,24,24,3082,1606
6685,28,28,1118,1572
6685,30,30,4547,1527
6685,31,31,190,1406
6686,1,1,4150,1598
6686,3,3,2834,1432
6686,4,4,4819,1458
6686,5,5,4407,1566
6686,6,6,4676,1480
6686,7,7,2799,1356
6686,8,8,3637,1406
6686,10,10,4878,1392
6686,11,11,2555,1629
6686,24,24,3082,1605
6686,28,28,1118,1572
6686,30,30,4547,1527
6686,31,31,190,1406
6687,1,1,4152,1599
6687,3,3,2834,1434
6687,4,4,4819,1458
6687,5,5,4405,1568
6687,6,6,4678,1479
6687,7,7,2799,1356
6687,8,8,3635,1406
6687,10,10,4886,1391
6687,24,24,3082,1605
6687,28,28,1118,1572
6687,30,30,4547,1527
6687,31,31,190,1406
6688,1,1,4156,1600
6688,3,3,2835,1436
6688,4,4,4819,1458
6688,5,5,4404,1568
6688,6,6,4680,1478
6688,7,7,2799,1356
6688,8,8,3631,1405
6688,10,10,4894,1391
6688,24,24,3082,1605
6688,28,28,1118,1572
6688,30,30,4547,1527
6688,31,31,190,1406
6689,1,1,4160,1601
6689,3,3,2835,1438
6689,4,4,4819,1458
6689,5,5,4404,1568
6689,6,6,4681,1477
6689,7,7,2799,1356
6689,8,8,3630,1406
6689,10,10,4902,1390
6689,24,24,3076,1605
6689,28,28,1118,1572
6689,30,30,4547,1527
6689,31,31,190,1406
6690,1,1,4164,1601
6690,3,3,2835,1441
6690,4,4,4819,1458
6690,5,5,4405,1568
6690,6,6,4683,1476
6690,7,7,2799,1356
6690,8,8,3627,1407
6690,10,10,4911,1389
6690,24,24,3075,1605
6690,28,28,1118,1572
6690,30,30,4547,1527
6690,31,31,190,1406
6691,1,1,4165,1600
6691,3,3,2835,1442
6691,4,4,4819,1458
6691,5,5,4408,1569
6691,6,6,4685,1475
6691,7,7,2799,1356
6691,8,8,3625,1407
6691,10,10,4919,1388
6691,24,24,3074,1607
6691,28,28,1118,1572
6691,30,30,4547,1527
6691,31,31,190,1406
6692,1,1,4165,1600
6692,3,3,2836,1445
6692,4,4,4819,1458
6692,5,5,4412,1569
6692,6,6,4687,1474
6692,7,7,2799,1356
6692,8,8,3623,1407
6692,10,10,4927,1388
6692,24,24,3074,1607
6692,28,28,1118,1572
6692,30,30,4547,1527
6692,31,31,190,1406
6693,1,1,4166,1599
6693,3,3,2836,1447
6693,4,4,4819,1458
6693,5,5,4429,1571
6693,6,6,4688,1473
6693,7,7,2799,1356
6693,8,8,3621,1409
6693,10,10,4935,1387
6693,24,24,3076,1606
6693,28,28,1118,1572
6693,30,30,4547,1527
6693,31,31,190,1406
6694,1,1,4167,1599
6694,3,3,2836,1449
6694,4,4,4819,1458
6694,5,5,4436,1573
6694,6,6,4690,1473
6694,7,7,2799,1356
6694,8,8,3620,1410
6694,10,10,4943,1386
6694,11,11,1990,1711
6694,24,24,3078,1607
6694,28,28,1118,1572
6694,30,30,4547,1527
6694,31,31,190,1406
6695,1,1,4169,1598
6695,3,3,2837,1451
6695,4,4,4819,1458
6695,5,5,4442,1573
6695,6,6,4692,1472
6695,7,7,2799,1356
6695,8,8,3617,1411
6695,10,10,4952,1386
6695,11,11,2557,1627
6695,24,24,3079,1607
6695,28,28,1118,1572
6695,30,30,4547,1527
6695,31,31,190,1406
6696,1,1,4170,1598
6696,3,3,2837,1453
6696,4,4,4819,1458
6696,5,5,4445,1573
6696,6,6,4694,1471
6696,7,7,2799,1356
6696,8,8,3613,1412
6696,10,10,4960,1385
6696,24,24,3082,1606
6696,28,28,1118,1572
6696,30,30,4547,1527
6696,31,31,190,1406
6697,1,1,4172,1598
6697,3,3,2837,1455
6697,4,4,4819,1458
6697,5,5,4449,1570
6697,6,6,4695,1469
6697,7,7,2799,1356
6697,8,8,3612,1412
6697,10,10,4968,1384
6697,24,24,3083,1606
6697,28,28,1118,1572
6697,30,30,4547,1527
6697,31,31,190,1406
6698,3,3,2838,1457
6698,4,4,4819,1458
6698,5,5,4456,1567
6698,6,6,4697,1469
6698,7,7,2799,1356
6698,8,8,3609,1411
6698,10,10,4976,1384
6698,24,24,3080,1606
6698,28,28,1118,1572
6698,30,30,4547,1527
6698,31,31,190,1406
6699,1,1,4174,1598
6699,3,3,2838,1460
6699,5,5,4461,1567
6699,6,6,4699,1468
6699,7,7,2799,1356
6699,8,8,3607,1410
6699,10,10,4985,1383
6699,11,11,1991,1710
6699,24,24,3083,1606
6699,28,28,1118,1572
6699,30,30,4547,1527
6699,31,31,190,1406
6700,1,1,4175,1598
6700,3,3,2838,1462
6700,5,5,4464,1568
6700,6,6,4701,1467
6700,7,7,2799,1356
6700,8,8,3606,1409
6700,10,10,4993,1382
6700,24,24,3079,1605
6700,28,28,1118,1572
6700,30,30,4547,1527
6700,31,31,190,1406
6701,1,1,4174,1597
6701,3,3,2839,1464
6701,unknown_91,4,5168,1845
6701,5,5,4465,1567
6701,6,6,4703,1466
6701,7,7,2799,1356
6701,8,8,3604,1409
6701,10,10,5001,1381
6701,24,24,3080,1604
6701,28,28,1118,1572
6701,30,30,4547,1527
6701,31,31,190,1406
6702,1,1,4171,1596
6702,3,3,2839,1466
6702,5,5,4471,1566
6702,6,6,4705,1465
6702,7,7,2799,1356
6702,8,8,3601,1409
6702,10,10,5009,1381
6702,24,24,3085,1605
6702,28,28,1118,1572
6702,30,30,4547,1527
6702,31,31,190,1406
6703,1,1,4168,1594
6703,3,3,2839,1468
6703,unknown_91,4,5170,1746
6703,5,5,4471,1563
6703,6,6,4706,1464
6703,7,7,2799,1356
6703,8,8,3600,1409
6703,10,10,5018,1380
6703,11,11,2541,1629
6703,24,24,3084,1605
6703,28,28,1118,1572
6703,30,30,4547,1527
6703,31,31,190,1406
6704,1,1,4167,1595
6704,3,3,2839,1470
6704,unknown_91,4,5170,1721
6704,5,5,4472,1566
6704,6,6,4708,1463
6704,7,7,2799,1356
6704,8,8,3598,1408
6704,10,10,5026,1379
6704,24,24,3079,1605
6704,28,28,1118,1572
6704,30,30,4547,1527
